Time (seconds), PosCmd (Theta) deg, PosFbk (Theta) deg, PosErr (Theta) deg, VelCmd (Theta) deg/msec, VelFbk (Theta) deg/msec, VelErr (Theta) deg/msec, AccCmd (Theta), AccErr (Theta), AccFbk (Theta), CurCmd (Theta), CurFbk (Theta), CurErr (Theta), AxisStatus (Theta), DriveStatus (Theta), PsoCounter0 (Theta), PsoStatus (Theta), WaveformActive (Theta), PsoWaveformActiveOnTime (Theta), PsoWaveformActivePulseCount (Theta), PsoWaveformActiveTotalTime (Theta)
4.4350000000000005, 4080060.000004353, 4080059.96, 0.04000435292720795, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.28028470277786255, 0.2538871467113495, 0.02639755606651306, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
4.436, 4080078.000004353, 4080077.98, 0.02000435292720795, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.12861625850200653, 0.187874436378479, -0.05925817787647247, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
4.437, 4080096.000004353, 4080096.02, -0.019995647072792052, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.0704512819647789, 0.14625513553619385, -0.07580385357141495, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
4.438, 4080114.000004353, 4080114.04, -0.03999564707279205, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.06424568593502045, 0.1520729959011078, -0.08782730996608734, 8585, 16851137, 898, 1052, 1, 100, 200, 1000
4.439, 4080132.000004353, 4080132.04, -0.03999564707279205, 18, 18, 0, 0, 0.02, -0.02, 0.14423641562461853, 0.13680030405521393, 0.007436111569404602, 8585, 16851009, 898, 1052, 1, 100, 200, 1000
4.44, 4080150.000004353, 4080150.04, -0.03999564707279205, 18, 18, 0, 0, 0, 0, 0.1374022513628006, 0.11843083798885345, 0.018971413373947144, 8585, 16851041, 898, 1052, 1, 100, 200, 1000
4.441, 4080168.000004353, 4080167.98, 0.02000435292720795, 18, 17.94, 0.06, 0, 0.06, -0.06, 0.26422497630119324, 0.20555151998996735, 0.05867345631122589, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
4.442, 4080186.000004353, 4080185.96, 0.04000435292720795, 18, 17.98, 0.02, 0, -0.04, 0.04, 0.2331952005624771, 0.33161333203315735, -0.09841813147068024, 8585, 16851073, 2, 1052, 1, 100, 200, 1000
4.4430000000000005, 4080204.000004353, 4080203.96, 0.04000435292720795, 18, 18, 0, 0, -0.02, 0.02, 0.21989774703979492, 0.22125095129013062, -0.0013532042503356934, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
4.444, 4080222.000004353, 4080222, 4.352927207946777E-06, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.07811526954174042, 0.17951256036758423, -0.10139729082584381, 8585, 16851009, 850, 1052, 1, 100, 200, 1000
4.445, 4080240.000004353, 4080240.04, -0.03999564707279205, 18, 18.04, -0.04, 0, 0, 0, 0.030280636623501778, 0.11380624771118164, -0.08352561108767986, 8585, 16851041, 797, 1052, 1, 100, 200, 1000
4.446, 4080258.000004353, 4080258.06, -0.059995647072792056, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.12185564637184143, 0.09936051070690155, 0.02249513566493988, 8585, 16850977, 796, 1052, 1, 100, 200, 1000
4.447, 4080276.000004353, 4080276.06, -0.059995647072792056, 18, 18, 0, 0, 0.02, -0.02, 0.11251427233219147, 0.10154039412736893, 0.01097387820482254, 8585, 16851105, 797, 1052, 1, 100, 200, 1000
4.448, 4080294.000004353, 4080294.02, -0.019995647072792052, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.23423729836940765, 0.15641720592975616, 0.07782009243965149, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
4.449, 4080312.000004353, 4080311.96, 0.04000435292720795, 18, 17.94, 0.06, 0, 0.02, -0.02, 0.26017168164253235, 0.2499512881040573, 0.010220393538475037, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
4.45, 4080330.000004353, 4080329.94, 0.060004352927207946, 18, 17.98, 0.02, 0, -0.04, 0.04, 0.3283136188983917, 0.25038254261016846, 0.07793107628822327, 8585, 16851009, 2, 1052, 1, 100, 200, 1000
4.4510000000000005, 4080348.000004353, 4080347.94, 0.060004352927207946, 18, 18, 0, 0, -0.02, 0.02, 0.2341587394475937, 0.24283473193645477, -0.008675992488861084, 8585, 16851041, 2, 1052, 1, 100, 200, 1000
4.452, 4080366.000004353, 4080365.98, 0.02000435292720795, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.1717219352722168, 0.16484124958515167, 0.0068806856870651245, 8585, 16850977, 900, 1052, 1, 100, 200, 1000
4.453, 4080384.000004353, 4080384.02, -0.019995647072792052, 18, 18.04, -0.04, 0, 0, 0, 0.15199197828769684, 0.10740470886230469, 0.04458726942539215, 8585, 16851105, 898, 1052, 1, 100, 200, 1000
4.454, 4080402.000004353, 4080402.04, -0.03999564707279205, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.09694000333547592, 0.13776996731758118, -0.040829963982105255, 8585, 16851137, 898, 1052, 1, 100, 200, 1000
4.455, 4080420.000004353, 4080420.02, -0.019995647072792052, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.15511944890022278, 0.16015778481960297, -0.005038335919380188, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
4.456, 4080438.000004353, 4080437.98, 0.02000435292720795, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.28194791078567505, 0.2155725061893463, 0.06637540459632874, 8585, 16851041, 900, 1052, 1, 100, 200, 1000
4.457, 4080456.000004353, 4080455.96, 0.04000435292720795, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.23875685036182404, 0.26908114552497864, -0.030324295163154602, 8585, 16850977, 2, 1052, 1, 100, 200, 1000
4.458, 4080474.000004353, 4080473.96, 0.04000435292720795, 18, 18, 0, 0, -0.02, 0.02, 0.22158817946910858, 0.21208685636520386, 0.009501323103904724, 8585, 16851105, 2, 1052, 1, 100, 200, 1000
4.4590000000000005, 4080492.000004353, 4080491.98, 0.02000435292720795, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.11399462819099426, 0.18381047248840332, -0.06981584429740906, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
4.46, 4080510.0000043535, 4080510, 4.353523254394532E-06, 18.000000000596046, 18.02, -0.019999999403953552, 5.960464477539063E-10, 5.960464477539063E-10, 0, 0.1726626604795456, 0.15500310063362122, 0.017659559845924377, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
4.461, 4080528.0000043535, 4080528.02, -0.019995646476745607, 18, 18.02, -0.02, -5.960464477539063E-10, -5.960464477539063E-10, 0, 0.17094658315181732, 0.15726670622825623, 0.013679876923561096, 8585, 16851009, 898, 1052, 1, 100, 200, 1000
4.462, 4080546.0000043535, 4080546.02, -0.019995646476745607, 18, 18, 0, 0, 0.02, -0.02, 0.2640557587146759, 0.10735304653644562, 0.15670271217823029, 8585, 16851041, 898, 1052, 1, 100, 200, 1000
4.463, 4080564.0000043535, 4080563.98, 0.020004353523254394, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.30126720666885376, 0.20215748250484467, 0.0991097241640091, 8585, 16850977, 850, 1052, 1, 100, 200, 1000
4.464, 4080582.0000043535, 4080581.96, 0.0400043535232544, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.22554917633533478, 0.35248562693595886, -0.12693645060062408, 8585, 16851105, 852, 1052, 1, 100, 200, 1000
4.465, 4080600.0000043535, 4080599.96, 0.0400043535232544, 18, 18, 0, 0, -0.02, 0.02, 0.22714579105377197, 0.22632436454296112, 0.000821426510810852, 8585, 16851073, 801, 1052, 1, 100, 200, 1000
4.466, 4080618.0000043535, 4080617.98, 0.020004353523254394, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.20420248806476593, 0.18031273782253265, 0.023889750242233276, 8585, 16851009, 800, 1052, 1, 100, 200, 1000
4.4670000000000005, 4080636.0000043535, 4080636.04, -0.039995646476745604, 18, 18.06, -0.06, 0, -0.04, 0.04, 0.08145444840192795, 0.13717490434646606, -0.055720455944538116, 8585, 16851041, 798, 1052, 1, 100, 200, 1000
4.468, 4080654.0000043535, 4080654.06, -0.05999564647674561, 18, 18.02, -0.02, 0, 0.04, -0.04, 0.10678477585315704, 0.08291245996952057, 0.023872315883636475, 8585, 16850977, 896, 1052, 1, 100, 200, 1000
4.469, 4080672.0000043535, 4080672.06, -0.05999564647674561, 18, 18, 0, 0, 0.02, -0.02, 0.12144797295331955, 0.11711550503969193, 0.0043324679136276245, 8585, 16851105, 897, 1052, 1, 100, 200, 1000
4.47, 4080690.0000043535, 4080690.02, -0.019995646476745607, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.21320590376853943, 0.1731836199760437, 0.04002228379249573, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
4.471, 4080708.0000043535, 4080707.98, 0.020004353523254394, 18, 17.96, 0.04, 0, 0, 0, 0.2675971984863281, 0.23177358508110046, 0.03582361340522766, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
4.472, 4080726.0000043535, 4080725.96, 0.0400043535232544, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.21355028450489044, 0.22614112496376038, -0.012590840458869934, 8585, 16851009, 2, 1052, 1, 100, 200, 1000
4.473, 4080744.0000043535, 4080743.96, 0.0400043535232544, 18, 18, 0, 0, -0.02, 0.02, 0.17237554490566254, 0.18478843569755554, -0.012412890791893005, 8585, 16851041, 1, 1052, 1, 100, 200, 1000
4.474, 4080762.0000043535, 4080762, 4.353523254394532E-06, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.07036802172660828, 0.18246608972549438, -0.11209806799888611, 8585, 16850977, 899, 1052, 1, 100, 200, 1000
4.4750000000000005, 4080780.0000043535, 4080780.02, -0.019995646476745607, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.1704423874616623, 0.12785740196704865, 0.04258498549461365, 8585, 16851105, 898, 1052, 1, 100, 200, 1000
4.476, 4080798.0000043535, 4080798.04, -0.039995646476745604, 18, 18.02, -0.02, 0, 0, 0, 0.03605358675122261, 0.13739897310733795, -0.10134538635611534, 8585, 16851073, 898, 1052, 1, 100, 200, 1000
4.477, 4080816.0000043535, 4080816.02, -0.019995646476745607, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.2032519429922104, 0.1632346659898758, 0.040017277002334595, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
4.478, 4080834.0000043535, 4080834, 4.353523254394532E-06, 18, 17.98, 0.02, 0, 0, 0, 0.22520574927330017, 0.199819415807724, 0.025386333465576172, 8585, 16851009, 900, 1052, 1, 100, 200, 1000
4.479, 4080852.0000043535, 4080851.96, 0.0400043535232544, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.3219824731349945, 0.2580362558364868, 0.06394621729850769, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
4.48, 4080870.0000043535, 4080869.96, 0.0400043535232544, 18, 18, 0, 0, -0.04, 0.04, 0.22173914313316345, 0.22875899076461792, -0.007019847631454468, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
4.481, 4080888.0000043535, 4080887.98, 0.020004353523254394, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.1465342491865158, 0.17811736464500427, -0.031583115458488464, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
4.482, 4080906.0000043535, 4080906, 4.353523254394532E-06, 18, 18.02, -0.02, 0, 0, 0, 0.1286105513572693, 0.1586047261953354, -0.0299941748380661, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
4.483, 4080924.0000043535, 4080924.02, -0.019995646476745607, 18, 18.02, -0.02, 0, 0, 0, 0.14759093523025513, 0.15300673246383667, -0.005415797233581543, 8585, 16851009, 848, 1052, 1, 100, 200, 1000
4.484, 4080942.0000043535, 4080942.04, -0.039995646476745604, 18, 18.02, -0.02, 0, 0, 0, 0.15079370141029358, 0.10924047231674194, 0.041553229093551636, 8585, 16851041, 848, 1052, 1, 100, 200, 1000
4.485, 4080960.0000043535, 4080960, 4.353523254394532E-06, 18, 17.96, 0.04, 0, 0.06, -0.06, 0.2895679771900177, 0.190134659409523, 0.09943331778049469, 8585, 16850977, 800, 1052, 1, 100, 200, 1000
4.486, 4080978.0000043535, 4080977.98, 0.020004353523254394, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.19826819002628326, 0.23700763285160065, -0.03873944282531738, 8585, 16851105, 801, 1052, 1, 100, 200, 1000
4.487, 4080996.0000043535, 4080995.96, 0.0400043535232544, 18, 17.98, 0.02, 0, 0, 0, 0.2215988039970398, 0.2597922682762146, -0.038193464279174805, 8585, 16851073, 801, 1052, 1, 100, 200, 1000
4.488, 4081014.0000043535, 4081013.98, 0.020004353523254394, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.19144099950790405, 0.1887216567993164, 0.0027193427085876465, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
4.489, 4081032.0000043535, 4081032.04, -0.039995646476745604, 18, 18.06, -0.06, 0, -0.04, 0.04, 0.05328867956995964, 0.1456497311592102, -0.09236105158925056, 8585, 16851009, 898, 1052, 1, 100, 200, 1000
4.49, 4081050.0000043535, 4081050.06, -0.05999564647674561, 18, 18.02, -0.02, 0, 0.04, -0.04, 0.10899701714515686, 0.07146348059177399, 0.037533536553382874, 8585, 16851041, 896, 1052, 1, 100, 200, 1000
4.491, 4081068.0000043535, 4081068.06, -0.05999564647674561, 18, 18, 0, 0, 0.02, -0.02, 0.12112552672624588, 0.11751487851142883, 0.003610648214817047, 8585, 16851105, 897, 1052, 1, 100, 200, 1000
4.492, 4081086.0000043535, 4081086.02, -0.019995646476745607, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.19367557764053345, 0.15027958154678345, 0.04339599609375, 8585, 16851073, 898, 1052, 1, 100, 200, 1000
4.493, 4081104.0000043535, 4081103.98, 0.020004353523254394, 18, 17.96, 0.04, 0, 0, 0, 0.2954537868499756, 0.21969768404960632, 0.07575610280036926, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
4.494, 4081122.0000043535, 4081121.94, 0.060004353523254395, 18, 17.96, 0.04, 0, 0, 0, 0.25693532824516296, 0.2768467366695404, -0.01991140842437744, 8585, 16851009, 2, 1052, 1, 100, 200, 1000
4.495, 4081140.0000043535, 4081139.96, 0.0400043535232544, 18, 18.02, -0.02, 0, -0.06, 0.06, 0.21089452505111694, 0.19129106402397156, 0.019603461027145386, 8585, 16851041, 1, 1052, 1, 100, 200, 1000
4.496, 4081158.0000043535, 4081158, 4.353523254394532E-06, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.16807471215724945, 0.1760493963956833, -0.007974684238433838, 8585, 16850977, 900, 1052, 1, 100, 200, 1000
4.497, 4081176.0000043535, 4081176, 4.353523254394532E-06, 18, 18, 0, 0, 0.04, -0.04, 0.10823427140712738, 0.13483960926532745, -0.026605337858200073, 8585, 16851105, 899, 1052, 1, 100, 200, 1000
4.498, 4081194.0000043535, 4081194.02, -0.019995646476745607, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.14647211134433746, 0.1399899125099182, 0.0064821988344192505, 8585, 16851073, 898, 1052, 1, 100, 200, 1000
4.499, 4081212.0000043535, 4081212.02, -0.019995646476745607, 18, 18, 0, 0, 0.02, -0.02, 0.14134062826633453, 0.14847929775714874, -0.007138669490814209, 8585, 16851137, 898, 1052, 1, 100, 200, 1000
4.5, 4081230.0000043535, 4081230, 4.353523254394532E-06, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.2185884416103363, 0.17025241255760193, 0.048336029052734375, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
4.501, 4081248.0000043535, 4081247.98, 0.020004353523254394, 18, 17.98, 0.02, 0, 0, 0, 0.2979103624820709, 0.19151312112808228, 0.10639724135398865, 8585, 16851041, 900, 1052, 1, 100, 200, 1000
4.502, 4081266.0000043535, 4081265.98, 0.020004353523254394, 18, 18, 0, 0, -0.02, 0.02, 0.22435429692268372, 0.23228447139263153, -0.007930174469947815, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
4.503, 4081284.0000043535, 4081283.98, 0.020004353523254394, 18, 18, 0, 0, 0, 0, 0.20288591086864471, 0.26075077056884766, -0.05786485970020294, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
4.5040000000000004, 4081302.0000043535, 4081302, 4.353523254394532E-06, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.0873972624540329, 0.16760635375976562, -0.08020909130573273, 8585, 16851137, 850, 1052, 1, 100, 200, 1000
4.505, 4081320.0000043535, 4081320.04, -0.039995646476745604, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.057541895657777786, 0.13910695910453796, -0.08156506344676018, 8585, 16851009, 798, 1052, 1, 100, 200, 1000
4.506, 4081338.0000043535, 4081338.04, -0.039995646476745604, 18, 18, 0, 0, 0.04, -0.04, 0.1451680213212967, 0.12111417949199677, 0.024053841829299927, 8585, 16851041, 798, 1052, 1, 100, 200, 1000
4.507, 4081356.0000043535, 4081356, 4.353523254394532E-06, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.26850032806396484, 0.16391651332378387, 0.10458381474018097, 8585, 16850977, 799, 1052, 1, 100, 200, 1000
4.508, 4081374.0000043535, 4081373.98, 0.020004353523254394, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.23720015585422516, 0.19183200597763062, 0.04536814987659454, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
4.509, 4081392.0000043535, 4081391.96, 0.0400043535232544, 18, 17.98, 0.02, 0, 0, 0, 0.30768629908561707, 0.22207394242286682, 0.08561235666275024, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
4.51, 4081410.0000043535, 4081409.98, 0.020004353523254394, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.1314624845981598, 0.19607491791248322, -0.06461243331432343, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
4.511, 4081428.0000043535, 4081428.02, -0.019995646476745607, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.10497287660837173, 0.16938377916812897, -0.06441090255975723, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
4.5120000000000005, 4081446.0000043535, 4081446.04, -0.039995646476745604, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.14104406535625458, 0.08877313137054443, 0.052270933985710144, 8585, 16851041, 897, 1052, 1, 100, 200, 1000
4.513, 4081464.0000043535, 4081464.06, -0.05999564647674561, 18, 18.02, -0.02, 0, 0, 0, 0.12366645783185959, 0.1029694452881813, 0.020697012543678284, 8585, 16850977, 897, 1052, 1, 100, 200, 1000
4.514, 4081482.0000043535, 4081482.02, -0.019995646476745607, 18, 17.96, 0.04, 0, 0.06, -0.06, 0.25280478596687317, 0.14751127362251282, 0.10529351234436035, 8585, 16851105, 898, 1052, 1, 100, 200, 1000
4.515, 4081500.0000043535, 4081499.98, 0.020004353523254394, 18, 17.96, 0.04, 0, 0, 0, 0.294856995344162, 0.1996062994003296, 0.0952506959438324, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
4.516, 4081518.0000043535, 4081517.94, 0.060004353523254395, 18, 17.96, 0.04, 0, 0, 0, 0.2787245213985443, 0.33211514353752136, -0.05339062213897705, 8585, 16851009, 2, 1052, 1, 100, 200, 1000
4.517, 4081536.0000043535, 4081535.96, 0.0400043535232544, 18, 18.02, -0.02, 0, -0.06, 0.06, 0.20289218425750732, 0.20669503509998322, -0.003802850842475891, 8585, 16851041, 1, 1052, 1, 100, 200, 1000
4.518, 4081554.0000043535, 4081553.98, 0.020004353523254394, 18, 18.02, -0.02, 0, 0, 0, 0.18899963796138763, 0.1632281392812729, 0.025771498680114746, 8585, 16850977, 900, 1052, 1, 100, 200, 1000
4.519, 4081572.0000043535, 4081572, 4.353523254394532E-06, 18, 18.02, -0.02, 0, 0, 0, 0.247793510556221, 0.16595762968063354, 0.08183588087558746, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
4.5200000000000005, 4081590.0000043535, 4081590, 4.353523254394532E-06, 18, 18, 0, 0, 0.02, -0.02, 0.18236704170703888, 0.16429707407951355, 0.01806996762752533, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
4.521, 4081608.0000043535, 4081608.02, -0.019995646476745607, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.15078844130039215, 0.13406741619110107, 0.016721025109291077, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
4.522, 4081626.0000043535, 4081626, 4.353523254394532E-06, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.18366341292858124, 0.1994582861661911, -0.015794873237609863, 8585, 16851009, 900, 1052, 1, 100, 200, 1000
4.523, 4081644.0000043535, 4081643.98, 0.020004353523254394, 18, 17.98, 0.02, 0, 0, 0, 0.27940165996551514, 0.19361117482185364, 0.0857904851436615, 8585, 16851041, 850, 1052, 1, 100, 200, 1000
4.524, 4081662.0000043535, 4081661.98, 0.020004353523254394, 18, 18, 0, 0, -0.02, 0.02, 0.20413093268871307, 0.21454137563705444, -0.01041044294834137, 8585, 16850977, 850, 1052, 1, 100, 200, 1000
4.525, 4081680.0000043535, 4081679.98, 0.020004353523254394, 18, 18, 0, 0, 0, 0, 0.20642785727977753, 0.20785677433013916, -0.0014289170503616333, 8585, 16851105, 800, 1052, 1, 100, 200, 1000
4.526, 4081698.0000043535, 4081698, 4.353523254394532E-06, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.12725219130516052, 0.16755333542823792, -0.04030114412307739, 8585, 16851073, 799, 1052, 1, 100, 200, 1000
4.527, 4081716.0000043535, 4081716.04, -0.039995646476745604, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.1446656584739685, 0.15325963497161865, -0.008593976497650146, 8585, 16851137, 798, 1052, 1, 100, 200, 1000
4.5280000000000005, 4081734.0000043535, 4081734.02, -0.019995646476745607, 18, 17.98, 0.02, 0, 0.06, -0.06, 0.17712336778640747, 0.17176704108715057, 0.005356326699256897, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
4.529, 4081752.0000043535, 4081752, 4.353523254394532E-06, 18, 17.98, 0.02, 0, 0, 0, 0.260141521692276, 0.1691889464855194, 0.09095257520675659, 8585, 16850977, 900, 1052, 1, 100, 200, 1000
4.53, 4081770.0000043535, 4081769.98, 0.020004353523254394, 18, 17.98, 0.02, 0, 0, 0, 0.31138813495635986, 0.21408873796463013, 0.09729939699172974, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
4.531, 4081788.0000043535, 4081787.96, 0.0400043535232544, 18, 17.98, 0.02, 0, 0, 0, 0.2565613389015198, 0.2903284430503845, -0.033767104148864746, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
4.532, 4081806.0000043535, 4081805.98, 0.020004353523254394, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.2121374011039734, 0.20465779304504395, 0.007479608058929443, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
4.533, 4081824.0000043535, 4081824.02, -0.019995646476745607, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.08832315355539322, 0.16863054037094116, -0.08030738681554794, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
4.534, 4081842.0000043535, 4081842.06, -0.05999564647674561, 18, 18.04, -0.04, 0, 0, 0, 0.037232838571071625, 0.09153293073177338, -0.05430009216070175, 8585, 16851041, 897, 1052, 1, 100, 200, 1000
4.535, 4081860.0000043544, 4081860.06, -0.05999564588069916, 18.000000000596046, 18, 5.960464477539063E-10, 5.960464477539063E-10, 0.04000000059604645, -0.04, 0.122304268181324, 0.11562234908342361, 0.006681919097900391, 8585, 16850977, 896, 1052, 1, 100, 200, 1000
4.5360000000000005, 4081878.0000043544, 4081878.06, -0.05999564588069916, 18, 18, 0, -5.960464477539063E-10, -5.960464477539063E-10, 0, 0.11807891726493835, 0.11758007109165192, 0.000498846173286438, 8585, 16851105, 897, 1052, 1, 100, 200, 1000
4.537, 4081896.0000043544, 4081896, 4.354119300842285E-06, 18, 17.94, 0.06, 0, 0.06, -0.06, 0.21199791133403778, 0.16635598242282867, 0.045641928911209106, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
4.538, 4081914.0000043544, 4081913.96, 0.040004354119300846, 18, 17.96, 0.04, 0, -0.02, 0.02, 0.32360267639160156, 0.3098199963569641, 0.013782680034637451, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
4.539, 4081932.0000043544, 4081931.96, 0.040004354119300846, 18, 18, 0, 0, -0.04, 0.04, 0.21530313789844513, 0.22074300050735474, -0.005439862608909607, 8585, 16851009, 1, 1052, 1, 100, 200, 1000
4.54, 4081950.0000043544, 4081949.98, 0.020004354119300842, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.15419556200504303, 0.16115272045135498, -0.006957158446311951, 8585, 16851041, 1, 1052, 1, 100, 200, 1000
4.541, 4081968.0000043544, 4081967.98, 0.020004354119300842, 18, 18, 0, 0, 0.02, -0.02, 0.20243743062019348, 0.20356452465057373, -0.001127094030380249, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
4.542, 4081986.0000043544, 4081986, 4.354119300842285E-06, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.17778944969177246, 0.15458285808563232, 0.023206591606140137, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
4.543, 4082004.0000043544, 4082004.02, -0.01999564588069916, 18, 18.02, -0.02, 0, 0, 0, 0.16675934195518494, 0.13659913837909698, 0.03016020357608795, 8585, 16851137, 848, 1052, 1, 100, 200, 1000
4.5440000000000005, 4082022.0000043544, 4082022.02, -0.01999564588069916, 18, 18, 0, 0, 0.02, -0.02, 0.1610618680715561, 0.16488409042358398, -0.003822222352027893, 8585, 16851009, 848, 1052, 1, 100, 200, 1000
4.545, 4082040.0000043544, 4082040, 4.354119300842285E-06, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.28764989972114563, 0.1565779149532318, 0.13107198476791382, 8585, 16851041, 799, 1052, 1, 100, 200, 1000
4.546, 4082058.0000043544, 4082057.98, 0.020004354119300842, 18, 17.98, 0.02, 0, 0, 0, 0.30083462595939636, 0.18814726173877716, 0.1126873642206192, 8585, 16850977, 800, 1052, 1, 100, 200, 1000
4.547, 4082076.0000043544, 4082075.98, 0.020004354119300842, 18, 18, 0, 0, -0.02, 0.02, 0.2400573492050171, 0.1999891698360443, 0.04006817936897278, 8585, 16851105, 801, 1052, 1, 100, 200, 1000
4.548, 4082094.0000043544, 4082093.98, 0.020004354119300842, 18, 18, 0, 0, 0, 0, 0.13118524849414825, 0.19774308800697327, -0.06655783951282501, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
4.549, 4082112.0000043544, 4082112.02, -0.01999564588069916, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.08094941079616547, 0.16400176286697388, -0.08305235207080841, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
4.55, 4082130.0000043544, 4082130.02, -0.01999564588069916, 18, 18, 0, 0, 0.04, -0.04, 0.16602492332458496, 0.15506626665592194, 0.010958656668663025, 8585, 16851009, 898, 1052, 1, 100, 200, 1000
4.551, 4082148.0000043544, 4082148.02, -0.01999564588069916, 18, 18, 0, 0, 0, 0, 0.16139040887355804, 0.1426376849412918, 0.018752723932266235, 8585, 16851041, 898, 1052, 1, 100, 200, 1000
4.5520000000000005, 4082166.0000043544, 4082166.02, -0.01999564588069916, 18, 18, 0, 0, 0, 0, 0.1593787670135498, 0.1702192723751068, -0.010840505361557007, 8585, 16850977, 899, 1052, 1, 100, 200, 1000
4.553, 4082184.0000043544, 4082183.98, 0.020004354119300842, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.2776183784008026, 0.19294258952140808, 0.08467578887939453, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
