Time (seconds), PosCmd (Theta) deg, PosFbk (Theta) deg, PosErr (Theta) deg, VelCmd (Theta) deg/msec, VelFbk (Theta) deg/msec, VelErr (Theta) deg/msec, AccCmd (Theta), AccErr (Theta), AccFbk (Theta), CurCmd (Theta), CurFbk (Theta), CurErr (Theta), AxisStatus (Theta), DriveStatus (Theta), PsoCounter0 (Theta), PsoStatus (Theta), WaveformActive (Theta), PsoWaveformActiveOnTime (Theta), PsoWaveformActivePulseCount (Theta), PsoWaveformActiveTotalTime (Theta)
6.226, 1627668.0000003478, 1627667.98, 0.020000347793102266, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.25297752022743225, 0.1962302178144455, 0.056747302412986755, 8585, 16851105, 7001, 540, 1, 100, 20000, 1000
6.227, 1627686.0000003478, 1627685.98, 0.020000347793102266, 18, 18, 0, 0, -0.02, 0.02, 0.17813988029956818, 0.18899059295654297, -0.010850712656974792, 8585, 16851073, 6102, 540, 1, 100, 20000, 1000
6.228, 1627704.0000003478, 1627704, 3.477931022644043E-07, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.05798911303281784, 0.18241417407989502, -0.12442506104707718, 8585, 16851137, 5201, 540, 1, 100, 20000, 1000
6.229, 1627722.0000003478, 1627722.02, -0.019999652206897735, 18, 18.02, -0.02, 0, 0, 0, 0.12196267396211624, 0.1291406750679016, -0.00717800110578537, 8585, 16851009, 4299, 540, 1, 100, 20000, 1000
6.23, 1627740.0000003478, 1627740.04, -0.03999965220689774, 18, 18.02, -0.02, 0, 0, 0, 0.12064248323440552, 0.09067505598068237, 0.029967427253723145, 8585, 16851041, 3399, 540, 1, 100, 20000, 1000
6.231, 1627758.0000003478, 1627758, 3.477931022644043E-07, 18, 17.96, 0.04, 0, 0.06, -0.06, 0.23423664271831512, 0.15094727277755737, 0.08328936994075775, 8585, 16850977, 2500, 540, 1, 100, 20000, 1000
6.232, 1627776.0000003476, 1627775.98, 0.020000347495079042, 17.999999999701977, 17.98, 0.019999999701976776, -2.9802322387695313E-10, -0.020000000298023225, 0.02, 0.2139284610748291, 0.166273832321167, 0.04765462875366211, 8585, 16851105, 1601, 540, 1, 100, 20000, 1000
6.2330000000000005, 1627794.0000003476, 1627793.96, 0.04000034749507904, 18, 17.98, 0.02, 2.9802322387695313E-10, 2.9802322387695313E-10, 0, 0.26587069034576416, 0.20666740834712982, 0.05920328199863434, 8585, 16851073, 703, 540, 1, 100, 20000, 1000
6.234, 1627812.0000003476, 1627811.96, 0.04000034749507904, 18, 18, 0, 0, -0.02, 0.02, 0.1999431699514389, 0.20876070857048035, -0.008817538619041443, 8585, 16851137, 12452, 540, 1, 100, 20000, 1000
6.235, 1627830.0000003476, 1627830, 3.4749507904052735E-07, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.048118069767951965, 0.18068596720695496, -0.132567897439003, 8585, 16851009, 11551, 540, 1, 100, 20000, 1000
6.236, 1627848.0000003476, 1627848.04, -0.03999965250492096, 18, 18.04, -0.04, 0, 0, 0, 0.0728740394115448, 0.0886828824877739, -0.015808843076229095, 8585, 16851041, 10649, 540, 1, 100, 20000, 1000
6.237, 1627866.0000003476, 1627866.04, -0.03999965250492096, 18, 18, 0, 0, 0.04, -0.04, 0.12451920658349991, 0.10680171102285385, 0.017717495560646057, 8585, 16850977, 9748, 540, 1, 100, 20000, 1000
6.238, 1627884.0000003476, 1627884.04, -0.03999965250492096, 18, 18, 0, 0, 0, 0, 0.17204409837722778, 0.0996306762099266, 0.07241342216730118, 8585, 16851105, 8848, 540, 1, 100, 20000, 1000
6.239, 1627902.0000003476, 1627902.02, -0.01999965250492096, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.22365616261959076, 0.1278333216905594, 0.09582284092903137, 8585, 16851137, 7950, 540, 1, 100, 20000, 1000
6.24, 1627920.0000003476, 1627919.96, 0.04000034749507904, 18, 17.94, 0.06, 0, 0.04, -0.04, 0.3025270402431488, 0.22864441573619843, 0.07388262450695038, 8585, 16851009, 7053, 540, 1, 100, 20000, 1000
6.2410000000000005, 1627938.0000003476, 1627937.94, 0.06000034749507904, 18, 17.98, 0.02, 0, -0.04, 0.04, 0.2457440197467804, 0.2892778217792511, -0.0435338020324707, 8585, 16851041, 6153, 540, 1, 100, 20000, 1000
6.242, 1627956.0000003476, 1627955.96, 0.04000034749507904, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.18803948163986206, 0.16846415400505066, 0.0195753276348114, 8585, 16850977, 5252, 540, 1, 100, 20000, 1000
6.243, 1627974.0000003476, 1627973.98, 0.020000347495079042, 18, 18.02, -0.02, 0, 0, 0, 0.18579049408435822, 0.1526174694299698, 0.03317302465438843, 8585, 16851105, 4351, 540, 1, 100, 20000, 1000
6.244, 1627992.0000003476, 1627992.02, -0.01999965250492096, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.030813148245215416, 0.12883615493774414, -0.09802300669252872, 8585, 16851073, 3450, 540, 1, 100, 20000, 1000
6.245, 1628010.0000003476, 1628010.04, -0.03999965250492096, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.09210306406021118, 0.0905543863773346, 0.001548677682876587, 8585, 16851137, 2549, 540, 1, 100, 20000, 1000
6.246, 1628028.0000003476, 1628028.04, -0.03999965250492096, 18, 18, 0, 0, 0.02, -0.02, 0.11965924501419067, 0.124906525015831, -0.00524728000164032, 8585, 16851009, 1649, 540, 1, 100, 20000, 1000
6.247, 1628046.0000003476, 1628046, 3.4749507904052735E-07, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.19332057237625122, 0.13501125574111938, 0.058309316635131836, 8585, 16851041, 750, 540, 1, 100, 20000, 1000
6.248, 1628064.0000003476, 1628063.98, 0.020000347495079042, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.16969318687915802, 0.18052181601524353, -0.01082862913608551, 8585, 16850977, 13401, 540, 1, 100, 20000, 1000
6.2490000000000006, 1628082.0000003476, 1628081.98, 0.020000347495079042, 18, 18, 0, 0, -0.02, 0.02, 0.17306309938430786, 0.1907629817724228, -0.01769988238811493, 8585, 16851105, 12502, 540, 1, 100, 20000, 1000
6.25, 1628100.0000003476, 1628100, 3.4749507904052735E-07, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.1130470559000969, 0.17020326852798462, -0.057156212627887726, 8585, 16851073, 11601, 540, 1, 100, 20000, 1000
6.251, 1628118.0000003476, 1628118.02, -0.01999965250492096, 18, 18.02, -0.02, 0, 0, 0, 0.12053222209215164, 0.12237071990966797, -0.001838497817516327, 8585, 16851009, 10699, 540, 1, 100, 20000, 1000
6.252, 1628136.0000003476, 1628136.04, -0.03999965250492096, 18, 18.02, -0.02, 0, 0, 0, 0.12122638523578644, 0.10123561322689056, 0.019990772008895874, 8585, 16851041, 9799, 540, 1, 100, 20000, 1000
6.253, 1628154.0000003476, 1628154.02, -0.01999965250492096, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.13461452722549438, 0.13432711362838745, 0.0002874135971069336, 8585, 16850977, 8900, 540, 1, 100, 20000, 1000
6.2540000000000004, 1628172.0000003476, 1628172, 3.4749507904052735E-07, 18, 17.98, 0.02, 0, 0, 0, 0.2549816966056824, 0.1463324874639511, 0.10864920914173126, 8585, 16851105, 8000, 540, 1, 100, 20000, 1000
6.255, 1628190.0000003476, 1628189.96, 0.04000034749507904, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.27861207723617554, 0.1954163908958435, 0.08319568634033203, 8585, 16851073, 7102, 540, 1, 100, 20000, 1000
6.256, 1628208.0000003476, 1628207.96, 0.04000034749507904, 18, 18, 0, 0, -0.04, 0.04, 0.2480398565530777, 0.2047087848186493, 0.043331071734428406, 8585, 16851137, 6203, 540, 1, 100, 20000, 1000
6.257000000000001, 1628226.0000003476, 1628225.98, 0.020000347495079042, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.08971451222896576, 0.19298602640628815, -0.10327151417732239, 8585, 16851009, 5301, 540, 1, 100, 20000, 1000
6.258, 1628244.0000003476, 1628244.02, -0.01999965250492096, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.04142984747886658, 0.09860625863075256, -0.057176411151885986, 8585, 16851041, 4399, 540, 1, 100, 20000, 1000
6.259, 1628262.0000003476, 1628262.04, -0.03999965250492096, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.1022854745388031, 0.10218553245067596, 9.994208812713623E-05, 8585, 16850977, 3498, 540, 1, 100, 20000, 1000
6.26, 1628280.0000003476, 1628280.06, -0.05999965250492096, 18, 18.02, -0.02, 0, 0, 0, 0.07618066668510437, 0.0861106812953949, -0.009930014610290527, 8585, 16851105, 2598, 540, 1, 100, 20000, 1000
6.261, 1628298.0000003476, 1628298.02, -0.01999965250492096, 18, 17.96, 0.04, 0, 0.06, -0.06, 0.2301427125930786, 0.10252267867326736, 0.12762003391981125, 8585, 16851073, 1699, 540, 1, 100, 20000, 1000
6.2620000000000005, 1628316.0000003476, 1628315.98, 0.020000347495079042, 18, 17.96, 0.04, 0, 0, 0, 0.24397419393062592, 0.21378475427627563, 0.03018943965435028, 8585, 16851137, 802, 540, 1, 100, 20000, 1000
6.263, 1628334.0000003476, 1628333.94, 0.06000034749507904, 18, 17.96, 0.04, 0, 0, 0, 0.2890537977218628, 0.23979637026786804, 0.04925742745399475, 8585, 16851009, 14353, 540, 1, 100, 20000, 1000
6.264, 1628352.0000003476, 1628351.96, 0.04000034749507904, 18, 18.02, -0.02, 0, -0.06, 0.06, 0.09003497660160065, 0.2361098676919937, -0.14607489109039307, 8585, 16850977, 13453, 540, 1, 100, 20000, 1000
6.265000000000001, 1628370.0000003476, 1628369.96, 0.04000034749507904, 18, 18, 0, 0, 0.02, -0.02, 0.20299836993217468, 0.19329769909381866, 0.009700670838356018, 8585, 16851105, 12552, 540, 1, 100, 20000, 1000
6.266, 1628388.0000003476, 1628388, 3.4749507904052735E-07, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.12242749333381653, 0.12656228244304657, -0.0041347891092300415, 8585, 16851073, 11650, 540, 1, 100, 20000, 1000
6.267, 1628406.0000003476, 1628406.04, -0.03999965250492096, 18, 18.04, -0.04, 0, 0, 0, 0.03886741027235985, 0.08800321817398071, -0.049135807901620865, 8585, 16851137, 10749, 540, 1, 100, 20000, 1000
6.268, 1628424.0000003476, 1628424.04, -0.03999965250492096, 18, 18, 0, 0, 0.04, -0.04, 0.11947270482778549, 0.11875970661640167, 0.0007129982113838196, 8585, 16851009, 9849, 540, 1, 100, 20000, 1000
6.269, 1628442.0000003476, 1628442.02, -0.01999965250492096, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.13679853081703186, 0.12694324553012848, 0.009855285286903381, 8585, 16851041, 8950, 540, 1, 100, 20000, 1000
6.2700000000000005, 1628460.0000003476, 1628459.98, 0.020000347495079042, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2587908208370209, 0.1846151500940323, 0.07417567074298859, 8585, 16850977, 8051, 540, 1, 100, 20000, 1000
6.271, 1628478.0000003476, 1628477.96, 0.04000034749507904, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.2842223048210144, 0.21353033185005188, 0.07069197297096252, 8585, 16851105, 7152, 540, 1, 100, 20000, 1000
6.272, 1628496.0000003476, 1628495.98, 0.020000347495079042, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.10195159167051315, 0.16774803400039673, -0.06579644232988358, 8585, 16851073, 6251, 540, 1, 100, 20000, 1000
6.273, 1628514.0000003476, 1628514.02, -0.01999965250492096, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.031324006617069244, 0.14307628571987152, -0.11175227910280228, 8585, 16851137, 5350, 540, 1, 100, 20000, 1000
6.274, 1628532.0000003476, 1628532.02, -0.01999965250492096, 18, 18, 0, 0, 0.04, -0.04, 0.1412470042705536, 0.13377320766448975, 0.007473796606063843, 8585, 16851009, 4449, 540, 1, 100, 20000, 1000
6.275, 1628550.0000003476, 1628550.02, -0.01999965250492096, 18, 18, 0, 0, 0, 0, 0.13731926679611206, 0.11514434963464737, 0.02217491716146469, 8585, 16851041, 3549, 540, 1, 100, 20000, 1000
6.276, 1628568.0000003476, 1628568, 3.4749507904052735E-07, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.1966240257024765, 0.1461617648601532, 0.0504622608423233, 8585, 16851105, 2650, 540, 1, 100, 20000, 1000
6.277, 1628586.0000003476, 1628585.96, 0.04000034749507904, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.26567813754081726, 0.2016434371471405, 0.06403470039367676, 8585, 16851073, 1752, 540, 1, 100, 20000, 1000
6.2780000000000005, 1628604.0000003476, 1628603.94, 0.06000034749507904, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.2303781509399414, 0.31379619240760803, -0.08341804146766663, 8585, 16851137, 853, 540, 1, 100, 20000, 1000
6.279, 1628622.0000003472, 1628621.98, 0.020000347197055818, 17.999999999701977, 18.04, -0.040000000298023225, -2.9802322387695313E-10, -0.06000000029802322, 0.06, 0.18571990728378296, 0.18226490914821625, 0.0034549981355667114, 8585, 16851009, 15202, 540, 1, 100, 20000, 1000
6.28, 1628640.0000003472, 1628640, 3.471970558166504E-07, 18, 18.02, -0.02, 2.9802322387695313E-10, 0.020000000298023225, -0.02, 0.12438139319419861, 0.12316158413887024, 0.0012198090553283691, 8585, 16851041, 14300, 540, 1, 100, 20000, 1000
6.281, 1628658.0000003472, 1628658.04, -0.03999965280294419, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.03910425305366516, 0.11307641863822937, -0.07397216558456421, 8585, 16850977, 13399, 540, 1, 100, 20000, 1000
6.282, 1628676.0000003472, 1628676.04, -0.03999965280294419, 18, 18, 0, 0, 0.04, -0.04, 0.1223728358745575, 0.10328259319067001, 0.01909024268388748, 8585, 16851105, 12499, 540, 1, 100, 20000, 1000
6.283, 1628694.0000003472, 1628694.02, -0.019999652802944183, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.21452495455741882, 0.1319437325000763, 0.08258122205734253, 8585, 16851073, 11600, 540, 1, 100, 20000, 1000
6.284, 1628712.0000003472, 1628711.98, 0.020000347197055818, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2638690769672394, 0.20721162855625153, 0.056657448410987854, 8585, 16851137, 10702, 540, 1, 100, 20000, 1000
6.285, 1628730.0000003472, 1628729.96, 0.040000347197055815, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.1967359483242035, 0.260215699672699, -0.06347975134849548, 8585, 16851009, 9803, 540, 1, 100, 20000, 1000
6.2860000000000005, 1628748.0000003472, 1628747.96, 0.040000347197055815, 18, 18, 0, 0, -0.02, 0.02, 0.2389090210199356, 0.2061309963464737, 0.032778024673461914, 8585, 16851041, 8903, 540, 1, 100, 20000, 1000
6.287, 1628766.0000003472, 1628765.96, 0.040000347197055815, 18, 18, 0, 0, 0, 0, 0.1101604551076889, 0.26515093445777893, -0.15499047935009003, 8585, 16850977, 8002, 540, 1, 100, 20000, 1000
6.288, 1628784.0000003472, 1628784.02, -0.019999652802944183, 18, 18.06, -0.06, 0, -0.06, 0.06, 0.09947972744703293, 0.12722986936569214, -0.02775014191865921, 8585, 16851105, 7100, 540, 1, 100, 20000, 1000
6.289, 1628802.0000003472, 1628802.04, -0.03999965280294419, 18, 18.02, -0.02, 0, 0.04, -0.04, 0.12145928293466568, 0.07899118214845657, 0.042468100786209106, 8585, 16851137, 6198, 540, 1, 100, 20000, 1000
6.29, 1628820.0000003472, 1628820.06, -0.059999652802944184, 18, 18.02, -0.02, 0, 0, 0, 0.10714449733495712, 0.0865430012345314, 0.02060149610042572, 8585, 16851009, 5298, 540, 1, 100, 20000, 1000
6.291, 1628838.0000003472, 1628838.04, -0.03999965280294419, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.1415673792362213, 0.12186931818723679, 0.019698061048984528, 8585, 16851041, 4399, 540, 1, 100, 20000, 1000
6.292, 1628856.0000003472, 1628856, 3.471970558166504E-07, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2561013400554657, 0.16450607776641846, 0.09159526228904724, 8585, 16850977, 3501, 540, 1, 100, 20000, 1000
6.293, 1628874.0000003472, 1628873.98, 0.020000347197055818, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.17430877685546875, 0.21064841747283936, -0.036339640617370605, 8585, 16851105, 2602, 540, 1, 100, 20000, 1000
6.2940000000000005, 1628892.0000003472, 1628891.98, 0.020000347197055818, 18, 18, 0, 0, -0.02, 0.02, 0.07255479693412781, 0.18721255660057068, -0.11465775966644287, 8585, 16851073, 1702, 540, 1, 100, 20000, 1000
6.295, 1628910.0000003472, 1628910, 3.471970558166504E-07, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.15677720308303833, 0.13308127224445343, 0.0236959308385849, 8585, 16851137, 800, 540, 1, 100, 20000, 1000
6.296, 1628928.0000003472, 1628928.02, -0.019999652802944183, 18, 18.02, -0.02, 0, 0, 0, 0.14568793773651123, 0.13364805281162262, 0.01203988492488861, 8585, 16851009, 16149, 540, 1, 100, 20000, 1000
6.297, 1628946.0000003472, 1628946.04, -0.03999965280294419, 18, 18.02, -0.02, 0, 0, 0, 0.12265872955322266, 0.08685129880905151, 0.03580743074417114, 8585, 16851041, 15248, 540, 1, 100, 20000, 1000
6.298, 1628964.0000003472, 1628964.02, -0.019999652802944183, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.2170918583869934, 0.1190076619386673, 0.09808419644832611, 8585, 16850977, 14349, 540, 1, 100, 20000, 1000
6.299, 1628982.000000347, 1628981.98, 0.020000346899032594, 17.999999999701977, 17.96, 0.03999999970197678, -2.9802322387695313E-10, 0.019999999701976776, -0.02, 0.2850312292575836, 0.18944525718688965, 0.09558597207069397, 8585, 16851105, 13452, 540, 1, 100, 20000, 1000
6.3, 1629000.000000347, 1628999.94, 0.060000346899032594, 18, 17.96, 0.04, 2.9802322387695313E-10, 2.9802322387695313E-10, 0, 0.20686747133731842, 0.26269564032554626, -0.055828168988227844, 8585, 16851073, 12553, 540, 1, 100, 20000, 1000
6.301, 1629018.000000347, 1629017.96, 0.04000034689903259, 18, 18.02, -0.02, 0, -0.06, 0.06, 0.1852681040763855, 0.1940850168466568, -0.008816912770271301, 8585, 16851009, 11652, 540, 1, 100, 20000, 1000
6.3020000000000005, 1629036.000000347, 1629036, 3.4689903259277345E-07, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.10802081227302551, 0.16725671291351318, -0.05923590064048767, 8585, 16851041, 10751, 540, 1, 100, 20000, 1000
6.303, 1629054.000000347, 1629054.04, -0.03999965310096741, 18, 18.04, -0.04, 0, 0, 0, 0.016034962609410286, 0.09425108134746552, -0.07821611873805523, 8585, 16850977, 9849, 540, 1, 100, 20000, 1000
6.304, 1629072.000000347, 1629072.06, -0.05999965310096741, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.02934218943119049, 0.09687347710132599, -0.0675312876701355, 8585, 16851105, 8948, 540, 1, 100, 20000, 1000
6.305, 1629090.000000347, 1629090.04, -0.03999965310096741, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.14680933952331543, 0.11067003011703491, 0.03613930940628052, 8585, 16851073, 8049, 540, 1, 100, 20000, 1000
6.306, 1629108.000000347, 1629108, 3.4689903259277345E-07, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.23978883028030396, 0.14047671854496002, 0.09931211173534393, 8585, 16851137, 7150, 540, 1, 100, 20000, 1000
6.307, 1629126.000000347, 1629125.96, 0.04000034689903259, 18, 17.96, 0.04, 0, 0, 0, 0.29739946126937866, 0.21933528780937195, 0.07806417346000671, 8585, 16851009, 6252, 540, 1, 100, 20000, 1000
6.308, 1629144.000000347, 1629143.94, 0.060000346899032594, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.2252252995967865, 0.24387899041175842, -0.018653690814971924, 8585, 16851041, 5354, 540, 1, 100, 20000, 1000
6.309, 1629162.000000347, 1629161.94, 0.060000346899032594, 18, 18, 0, 0, -0.02, 0.02, 0.17616787552833557, 0.22142688930034637, -0.0452590137720108, 8585, 16850977, 4453, 540, 1, 100, 20000, 1000
6.3100000000000005, 1629180.000000347, 1629180, 3.4689903259277345E-07, 18, 18.06, -0.06, 0, -0.06, 0.06, 0.09479463845491409, 0.1491682082414627, -0.054373569786548615, 8585, 16851105, 3551, 540, 1, 100, 20000, 1000
6.311, 1629198.000000347, 1629198.02, -0.019999653100967407, 18, 18.02, -0.02, 0, 0.04, -0.04, 0.1468663364648819, 0.09101061522960663, 0.05585572123527527, 8585, 16851073, 2650, 540, 1, 100, 20000, 1000
6.312, 1629216.000000347, 1629216.04, -0.03999965310096741, 18, 18.02, -0.02, 0, 0, 0, 0.11600495129823685, 0.09878585487604141, 0.017219096422195435, 8585, 16851137, 1749, 540, 1, 100, 20000, 1000
6.313, 1629234.000000347, 1629234.02, -0.019999653100967407, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.18460771441459656, 0.14188969135284424, 0.04271802306175232, 8585, 16851009, 849, 540, 1, 100, 20000, 1000
6.314, 1629252.000000347, 1629252, 3.4689903259277345E-07, 18, 17.98, 0.02, 0, 0, 0, 0.2030019909143448, 0.1537872552871704, 0.04921473562717438, 8585, 16850977, 17101, 540, 1, 100, 20000, 1000
6.315, 1629270.000000347, 1629269.98, 0.020000346899032594, 18, 17.98, 0.02, 0, 0, 0, 0.1816117763519287, 0.21771226823329926, -0.036100491881370544, 8585, 16851105, 16202, 540, 1, 100, 20000, 1000
6.316, 1629288.000000347, 1629287.98, 0.020000346899032594, 18, 18, 0, 0, -0.02, 0.02, 0.17942531406879425, 0.1806327849626541, -0.0012074708938598633, 8585, 16851073, 15301, 540, 1, 100, 20000, 1000
6.317, 1629306.000000347, 1629306, 3.4689903259277345E-07, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.16421858966350555, 0.13865862786769867, 0.025559961795806885, 8585, 16851137, 14400, 540, 1, 100, 20000, 1000
6.3180000000000005, 1629324.000000347, 1629324.02, -0.019999653100967407, 18, 18.02, -0.02, 0, 0, 0, 0.1432754099369049, 0.13509652018547058, 0.008178889751434326, 8585, 16851009, 13499, 540, 1, 100, 20000, 1000
6.319, 1629342.000000347, 1629342.04, -0.03999965310096741, 18, 18.02, -0.02, 0, 0, 0, 0.1187475174665451, 0.08578258752822876, 0.032964929938316345, 8585, 16851041, 12598, 540, 1, 100, 20000, 1000
6.32, 1629360.000000347, 1629360.02, -0.019999653100967407, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.12986917793750763, 0.12558840215206146, 0.004280775785446167, 8585, 16850977, 11699, 540, 1, 100, 20000, 1000
6.321, 1629378.000000347, 1629377.98, 0.020000346899032594, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2964000999927521, 0.18626242876052856, 0.11013767123222351, 8585, 16851105, 10802, 540, 1, 100, 20000, 1000
6.322, 1629396.000000347, 1629395.96, 0.04000034689903259, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.19252565503120422, 0.2546740770339966, -0.06214842200279236, 8585, 16851073, 9903, 540, 1, 100, 20000, 1000
6.323, 1629414.000000347, 1629413.96, 0.04000034689903259, 18, 18, 0, 0, -0.02, 0.02, 0.12927529215812683, 0.24002917110919952, -0.11075387895107269, 8585, 16851137, 9003, 540, 1, 100, 20000, 1000
6.324, 1629432.000000347, 1629431.98, 0.020000346899032594, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.12147131562232971, 0.17760953307151794, -0.05613821744918823, 8585, 16851009, 8101, 540, 1, 100, 20000, 1000
6.325, 1629450.000000347, 1629450.04, -0.03999965310096741, 18, 18.06, -0.06, 0, -0.04, 0.04, 0.0634007379412651, 0.08470022678375244, -0.021299488842487335, 8585, 16851041, 7199, 540, 1, 100, 20000, 1000
6.3260000000000005, 1629468.0000003467, 1629468.06, -0.05999965339899063, 17.999999999701977, 18.02, -0.020000000298023225, -2.9802322387695313E-10, 0.03999999970197678, -0.04, 0.029023010283708572, 0.08426222950220108, -0.05523921921849251, 8585, 16851105, 6298, 540, 1, 100, 20000, 1000
6.327, 1629486.0000003467, 1629486.04, -0.039999653398990635, 18, 17.98, 0.02, 2.9802322387695313E-10, 0.040000000298023225, -0.04, 0.21623942255973816, 0.08766311407089233, 0.12857630848884583, 8585, 16851073, 5398, 540, 1, 100, 20000, 1000
6.328, 1629504.0000003467, 1629504.02, -0.01999965339899063, 18, 17.98, 0.02, 0, 0, 0, 0.17364948987960815, 0.13731378316879272, 0.03633570671081543, 8585, 16851137, 4500, 540, 1, 100, 20000, 1000
6.329, 1629522.0000003467, 1629521.96, 0.040000346601009366, 18, 17.94, 0.06, 0, 0.04, -0.04, 0.32455259561538696, 0.21992574632167816, 0.1046268492937088, 8585, 16851009, 3603, 540, 1, 100, 20000, 1000
6.33, 1629540.0000003467, 1629539.92, 0.08000034660100937, 18, 17.96, 0.04, 0, -0.02, 0.02, 0.3404759466648102, 0.24867303669452667, 0.09180290997028351, 8585, 16851041, 2704, 540, 1, 100, 20000, 1000
6.331, 1629558.0000003467, 1629557.96, 0.040000346601009366, 18, 18.04, -0.04, 0, -0.08, 0.08, 0.20410583913326263, 0.18408353626728058, 0.020022302865982056, 8585, 16850977, 1803, 540, 1, 100, 20000, 1000
6.332, 1629576.0000003467, 1629576, 3.466010093688965E-07, 18, 18.04, -0.04, 0, 0, 0, 0.05117759853601456, 0.12399659305810928, -0.07281899452209473, 8585, 16851105, 900, 540, 1, 100, 20000, 1000
6.333, 1629594.0000003467, 1629594.02, -0.01999965339899063, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.13081449270248413, 0.10270491242408752, 0.028109580278396606, 8585, 16851073, 50, 540, 1, 100, 20000, 1000
6.3340000000000005, 1629612.0000003467, 1629612.04, -0.039999653398990635, 18, 18.02, -0.02, 0, 0, 0, 0.20493854582309723, 0.09560909867286682, 0.10932944715023041, 8585, 16851137, 99, 540, 1, 100, 20000, 1000
6.335, 1629630.0000003467, 1629630.02, -0.01999965339899063, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.1600106805562973, 0.14867065846920013, 0.011340022087097168, 8585, 16851009, 1050, 540, 1, 100, 20000, 1000
6.336, 1629648.0000003467, 1629647.98, 0.02000034660100937, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.17106035351753235, 0.15800389647483826, 0.013056457042694092, 8585, 16851041, 151, 540, 1, 100, 20000, 1000
6.337, 1629666.0000003467, 1629665.96, 0.040000346601009366, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.3012808859348297, 0.2170652598142624, 0.08421562612056732, 8585, 16850977, 2002, 540, 1, 100, 20000, 1000
6.338, 1629684.0000003467, 1629683.98, 0.02000034660100937, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.07592802494764328, 0.19078221917152405, -0.11485419422388077, 8585, 16851105, 1102, 540, 1, 100, 20000, 1000
6.339, 1629702.0000003467, 1629702, 3.466010093688965E-07, 18, 18.02, -0.02, 0, 0, 0, 0.11736748367547989, 0.1400848627090454, -0.02271737903356552, 8585, 16851137, 200, 540, 1, 100, 20000, 1000
6.34, 1629720.0000003467, 1629720.02, -0.01999965339899063, 18, 18.02, -0.02, 0, 0, 0, 0.1358434408903122, 0.12136314064264297, 0.01448030024766922, 8585, 16851009, 2949, 540, 1, 100, 20000, 1000
6.341, 1629738.0000003467, 1629738.04, -0.039999653398990635, 18, 18.02, -0.02, 0, 0, 0, 0.12288398295640945, 0.1003129631280899, 0.02257101982831955, 8585, 16851041, 2048, 540, 1, 100, 20000, 1000
6.3420000000000005, 1629756.0000003467, 1629756.02, -0.01999965339899063, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.23873557150363922, 0.11211241036653519, 0.12662316113710403, 8585, 16850977, 1150, 540, 1, 100, 20000, 1000
